# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.500       1.1938052       150.54577       12.975952
0.500       1.2252211       146.75740       13.674571
0.500       1.2566371       141.64339       14.239546
0.500       1.2880530       140.12401       15.169945
0.500       1.3194689       135.28236       15.743777
0.500       1.3508848       132.51539       16.549755
0.500       1.3823008       129.56778       17.337038
0.500       1.4137167       126.34086       18.084281
0.500       1.4451326       123.00150       18.806318
0.500       1.4765485       117.56375       19.172859
0.500       1.5079645       115.17184       20.007365
0.500       1.5393804       113.47921       20.971256
0.500       1.5707963       111.70971       21.934150
0.500       1.6022123       109.16284       22.746009
0.500       1.6336282       104.52502       23.086078
0.500       1.6650441       103.51202       24.206850
0.500       1.6964600       100.89988       24.956968
0.500       1.7278760       98.507624       25.744104
0.500       1.7592919       95.527509       26.351929
0.500       1.7907078       94.358558       27.448950
0.500       1.8221237       91.900388       28.165743
0.500       1.8535397       90.101107       29.067390
0.500       1.8849556       88.377679       29.985840
0.500       1.9163715       86.643719       30.892031
0.500       1.9477874       83.868231       31.397309
0.500       1.9792034       84.141220       33.048392
0.500       2.0106193       80.969571       33.341232
0.500       2.0734512       78.174307       35.303334
0.500       2.1362830       74.522493       36.807303
0.500       2.1991149       72.434291       39.026375
0.500       2.2619467       69.026297       40.469883
0.500       2.3247786       66.082267       42.062973
0.500       2.3876104       64.828013       44.701630
0.500       2.4504423       60.460901       45.069039
0.500       2.5132741       60.448954       48.615933
0.500       2.5761060       57.587256       49.875564
0.500       2.6389378       54.821567       51.039825
0.500       2.7017697       53.107293       53.060262
0.500       2.7646015       49.999682       53.522345
0.500       2.8274334       50.266232       57.560391
0.500       2.8902652       47.890834       58.578164
0.500       2.9530971       46.024663       60.047378
0.500       3.0159289       43.951429       61.081061
0.500       3.0787608       43.665580       64.556108
0.500       3.1415927       41.488069       65.169307
0.500       3.2044245       41.425001       69.053059
0.500       3.2672564       39.500569       69.794830
0.500       3.3300882       37.928093       70.957528
0.500       3.3929201       36.868968       72.954508
0.500       3.4557519       36.087380       75.448965
0.500       3.5185838       34.156570       75.378623
0.500       3.5814156       33.446752       77.837410
0.500       3.6442475       32.483108       79.643700
0.500       3.7070793       31.533289       81.383275
0.500       3.7699112       30.536092       82.885215
0.500       3.8327430       29.613308       84.466850
0.500       3.8955749       28.978194       86.787314
0.500       3.9584067       28.107526       88.318999
0.500       4.0212386       27.395970       90.247769
0.500       4.1469023       25.713708       92.898005
0.500       4.2725660       24.436881       96.556691
0.500       4.3982297       23.302746       100.44101
0.500       4.5238934       21.907369       102.75373
0.500       4.6495571       20.902713       106.44069
0.500       4.7752208       19.621242       108.23734
0.500       4.9008845       18.792860       112.06927
0.500       5.0265482       18.240364       117.35817
0.500       5.1522120       17.491519       121.19340
0.500       5.2778757       16.513624       122.99576
0.500       5.4035394       15.746062       125.85694
0.500       5.5292031       15.167406       129.88804
0.500       5.6548668       14.473246       132.58773
0.500       5.7805305       13.864327       135.66635
0.500       5.9061942       13.401152       139.87354
0.500       6.0318579       12.762045       141.88740
0.500       6.1575216       12.270702       145.13010
0.500       6.2831853       11.879564       149.28301
0.500       6.4088490       11.425475       152.36480
0.500       6.5345127       10.955642       154.86301
0.500       6.6601764       10.480046       156.85221
0.500       6.7858401       10.309706       163.20273
0.500       6.9115038       9.8226480       164.29203
0.500       7.0371675       9.4090173       166.11475
0.500       7.1628313       9.1809267       170.92710
0.500       7.2884950       8.7360383       171.35562
0.500       7.4141587       8.5225370       175.96439
0.500       7.5398224       8.2744285       179.67664
0.500       7.6654861       7.9978221       182.49925
0.500       7.7911498       7.7593050       185.90786
0.500       7.9168135       7.5978949       190.99183
0.500       8.0424772       7.2314478       190.57461
0.500       8.2938046       6.8351309       197.55066
0.500       8.5451320       6.4381189       203.50992
0.500       8.7964594       5.9071307       203.69040
0.500       9.0477868       5.6017604       210.19475
0.500       9.2991143       5.4102000       220.39834
0.500       9.5504417       5.1241260       226.13117
0.500       9.8017691       4.8292024       230.38758
0.500       10.053096       4.6383310       238.74350
0.500       10.304424       4.3421934       240.68586
0.500       10.555751       4.0747229       242.79279
0.500       10.807079       3.8624213       246.97605
0.500       11.058406       3.7854094       259.33476
0.500       11.309734       3.5672004       261.42968
0.500       11.561061       3.4465866       269.80657
0.500       11.812388       3.3153989       276.83386
0.500       12.063716       3.0707457       273.12245
0.500       12.315043       2.9872020       282.64589
0.500       12.566371       2.8824414       289.77462
0.500       12.817698       2.7198432       290.16447
0.500       13.069025       2.6080732       294.93047
0.500       13.320353       2.4921469       298.39468
0.500       13.571680       2.4134197       305.63562
0.500       13.823008       2.3414119       313.29663
0.500       14.074335       2.2503132       317.83146
0.500       14.325663       2.1376911       318.38995
0.500       14.576990       2.0828266       326.83378
0.500       14.828317       1.9992542       330.22800
0.500       15.079645       1.9061518       331.13194
0.500       15.330972       1.8725209       341.82672
0.500       15.582300       1.7911432       343.31692
0.500       15.833627       1.7456164       351.04300
0.500       16.084954       1.6477915       347.40177
0.500       16.587609       1.5549400       359.53012
0.500       17.090264       1.4532838       367.50818
0.500       17.592919       1.3424984       370.33754
0.500       18.095574       1.2885180       386.79231
0.500       18.598229       1.1895291       387.66809
0.500       19.100883       1.1184549       394.86540
0.500       19.603538       1.0722940       409.24891
0.500       20.106193      0.98508274       405.63228
0.500       20.608848      0.93798879       415.93843
0.500       21.111503      0.89155550       424.98742
0.500       21.614157      0.84303476       431.25156
0.500       22.116812      0.80342673       440.33594
0.500       22.619467      0.76061331       445.94499
0.500       23.122122      0.72618609       454.77988
0.500       23.624777      0.69416622       463.69976
0.500       24.127432      0.64998401       462.49411
0.500       24.630086      0.62492575       473.03850
0.500       25.132741      0.58556201       470.93691
0.500       25.635396      0.55714835       475.51169
0.500       26.138051      0.54166784       490.03027
0.500       26.640706      0.51945655       497.57283
0.500       27.143361      0.49248134       498.94294
0.500       27.646015      0.47438593       507.80818
0.500       28.148670      0.45232831       511.09035
0.500       28.651325      0.43487954       518.17131
0.500       29.153980      0.41795761       524.68185
0.500       29.656635      0.39518485       522.19913
0.500       30.159289      0.38425631       534.01639
0.500       30.661944      0.36570720       534.07573
0.500       31.164599      0.35162552       539.18187
0.500       31.667254      0.33740584       542.81778
0.500       32.169909      0.32519945       548.49105
