# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       184.97698    0.0092476993       2965.2204
2.750       188.99821    0.0085076582       2909.7347
2.750       193.01945    0.0092174040       3358.0111
2.750       197.04069    0.0080494859       3119.6522
2.750       201.06193    0.0078119371       3216.7591
2.750       205.08317    0.0079115921       3457.1976
2.750       209.10441    0.0072980314       3380.3802
2.750       213.12565    0.0072696103       3565.2380
2.750       217.14688    0.0075919660       3938.0871
2.750       221.16812    0.0069814883       3826.3604
2.750       225.18936    0.0067033812       3877.9998
2.750       229.21060    0.0064613611       3941.8343
2.750       233.23184    0.0064648241       4155.1861
2.750       237.25308    0.0060996121       4126.7488
2.750       241.27432    0.0068281573       4858.5542
2.750       245.29555    0.0055676833       4163.0710
2.750       249.31679    0.0061889632       4858.9536
2.750       253.33803    0.0053905037       4440.1821
2.750       257.35927    0.0051055610       4408.9297
2.750       265.40175    0.0045825721       4340.0117
2.750       273.44422    0.0045261697       4688.2132
2.750       281.48670    0.0043319145       4894.6741
2.750       289.52918    0.0047332818       5819.8211
2.750       297.57166    0.0047226235       6304.1751
2.750       305.61413    0.0051692365       7475.0993
2.750       313.65661    0.0043118909       6740.6434
2.750       321.69909    0.0043183260       7283.4170
2.750       329.74156    0.0025171761       4571.9865
2.750       337.78404    0.0033861427       6611.3918
2.750       345.82652    0.0033026406       6920.0058
2.750       353.86900    0.0029512456       6625.2636
2.750       361.91147    0.0025997170       6243.1446
2.750       369.95395    0.0023132222       5933.7688
2.750       377.99643    0.0026970240       7379.3509
2.750       386.03891    0.0025568678       7451.9813
2.750       394.08138    0.0022039704       6833.3517
2.750       402.12386    0.0020277589       6679.8405
2.750       410.16634    0.0015443412       5398.7542
2.750       418.20881    0.0017576740       6513.1058
2.750       426.25129    0.0019935313       7821.5069
2.750       434.29377    0.0022739567       9436.3326
2.750       442.33625    0.0019960533       8751.8520
2.750       450.37872    0.0026130494       12093.485
2.750       458.42120    0.0020066741       9793.5734
2.750       466.46368    0.0018500778       9512.9178
2.750       474.50615    0.0020701710       11204.746
2.750       482.54863    0.0020953367       11927.443
2.750       490.59111    0.0014388149       8606.6515
2.750       498.63359    0.0017376584       10913.882
2.750       506.67606    0.0020045458       13209.227
2.750       514.71854    0.0019278384       13318.347
2.500     0.015707963       1452.0031   0.00028510014
2.500     0.031415927       3449.8629    0.0054190320
2.500     0.047123890       1750.4767    0.0092800432
2.500     0.062831853       1491.8354     0.018746956
2.500     0.078539816       1112.8892     0.027314411
2.500     0.094247780       834.57193     0.035395448
2.500      0.10995574       685.73479     0.046182793
2.500      0.12566371       621.27614     0.062457490
2.500      0.14137167       444.11665     0.063570331
2.500      0.15707963       383.03478     0.075208702
2.500      0.17278760       338.80924     0.088544828
2.500      0.18849556       308.78213      0.10476731
2.500      0.20420352       269.03884      0.11605796
2.500      0.21991149       239.46732      0.12902096
2.500      0.23561945       210.46573      0.13947136
2.500      0.25132741       195.52945      0.15725411
2.500      0.26703538       168.01850      0.16208161
2.500      0.28274334       152.18835      0.17427248
2.500      0.29845130       136.68436      0.18408124
2.500      0.31415927       124.12890      0.19498123
2.500      0.32986723       113.71136      0.20677195
2.500      0.34557519       102.51256      0.21432608
2.500      0.36128316       97.672154      0.23333730
2.500      0.37699112       88.785359      0.24099330
2.500      0.39269908       82.781716      0.25397112
2.500      0.40840704       78.812410      0.27198474
2.500      0.42411501       72.960330      0.28197329
2.500      0.43982297       68.707773      0.29614872
2.500      0.45553093       64.434671      0.30856275
2.500      0.47123890       60.961345      0.32318277
2.500      0.48694686       56.090241      0.32809702
2.500      0.50265482       53.947355      0.34709630
2.500      0.51836279       50.831386      0.35867711
2.500      0.53407075       48.506691      0.37434177
2.500      0.54977871       46.425365      0.39083131
2.500      0.56548668       44.492716      0.40759262
2.500      0.58119464       42.058367      0.41829962
2.500      0.59690260       39.755191      0.42832609
2.500      0.61261057       38.102771      0.44379282
2.500      0.62831853       36.460588      0.45817726
2.500      0.64402649       34.812226      0.47110016
2.500      0.65973446       32.924683      0.47896014
2.500      0.67544242       32.345687      0.50495380
2.500      0.69115038       30.966232      0.51793622
2.500      0.70685835       30.225536      0.54080593
2.500      0.72256631       28.351966      0.54185935
2.500      0.73827427       27.847757      0.56769319
2.500      0.75398224       26.760225      0.58108994
2.500      0.76969020       26.139475      0.60383041
2.500      0.78539816       25.045703      0.61471405
2.500      0.80110613       24.165196      0.62940580
2.500      0.81681409       23.463104      0.64777681
2.500      0.83252205       22.630654      0.66153771
2.500      0.84823002       21.876474      0.67637647
2.500      0.86393798       21.356164      0.69765580
2.500      0.87964594       20.598261      0.71027174
2.500      0.89535391       19.991866      0.72695543
2.500      0.91106187       19.657118      0.75306718
2.500      0.92676983       18.918209      0.76289706
2.500      0.94247780       18.312906      0.77667785
2.500      0.95818576       17.770929      0.79200791
2.500      0.97389372       17.556153      0.82155062
2.500      0.98960169       17.012162      0.83523954
2.500       1.0053096       16.608143      0.85485190
2.500       1.0367256       16.079158      0.90766375
2.500       1.0681415       14.838289      0.91609489
2.500       1.0995574       14.403337      0.97003438
2.500       1.1309734       13.440124      0.98498733
2.500       1.1623893       12.975157       1.0323754
2.500       1.1938052       12.570613       1.0834955
2.500       1.2252211       12.080487       1.1256364
2.500       1.2566371       11.697347       1.1759455
2.500       1.2880530       11.104424       1.2021744
2.500       1.3194689       10.710943       1.2465091
2.500       1.3508848       10.478852       1.3086965
2.500       1.3823008       10.057442       1.3457533
2.500       1.4137167       9.8939945       1.4162146
2.500       1.4451326       9.3189100       1.4248150
2.500       1.4765485       9.0531004       1.4764230
2.500       1.5079645       8.8263379       1.5332894
2.500       1.5393804       8.5176867       1.5740908
2.500       1.5707963       8.3238761       1.6343893
2.500       1.6022123       8.0781465       1.6832248
2.500       1.6336282       7.7810552       1.7185747
2.500       1.6650441       7.5573964       1.7673383
2.500       1.6964600       7.4086528       1.8324849
2.500       1.7278760       7.2774148       1.9018886
2.500       1.7592919       6.9483427       1.9167487
2.500       1.7907078       6.9172099       2.0122197
2.500       1.8221237       6.7151165       2.0580571
2.500       1.8535397       6.5724726       2.1203360
2.500       1.8849556       6.3834864       2.1658659
2.500       1.9163715       6.2583447       2.2313560
2.500       1.9477874       6.0661867       2.2709665
2.500       1.9792034       5.9174220       2.3242031
2.500       2.0106193       5.8413500       2.4053209
2.500       2.0734512       5.5149358       2.4905321
2.500       2.1362830       5.3451430       2.6400122
2.500       2.1991149       5.1493069       2.7743598
2.500       2.2619467       4.9176179       2.8831826
2.500       2.3247786       4.7847971       3.0456400
2.500       2.3876104       4.5063895       3.1073443
2.500       2.4504423       4.2885189       3.1967672
2.500       2.5132741       4.2347686       3.4058030
2.500       2.5761060       4.1457347       3.5905662
2.500       2.6389378       3.9376694       3.6660382
2.500       2.7017697       3.8461291       3.8427230
2.500       2.7646015       3.7243296       3.9867225
2.500       2.8274334       3.6435462       4.1722630
2.500       2.8902652       3.5393831       4.3292327
2.500       2.9530971       3.4105815       4.4497117
2.500       3.0159289       3.3469781       4.6514296
2.500       3.0787608       3.2050133       4.7383587
2.500       3.1415927       3.1729613       4.9840759
2.500       3.2044245       3.0905595       5.1517823
2.500       3.2672564       3.0012738       5.3030474
2.500       3.3300882       2.9223593       5.4672771
2.500       3.3929201       2.8295166       5.5989087
2.500       3.4557519       2.7642013       5.7791984
2.500       3.5185838       2.6783464       5.9107240
2.500       3.5814156       2.6621173       6.1952897
2.500       3.6442475       2.6021332       6.3800395
2.500       3.7070793       2.5246534       6.5157987
2.500       3.7699112       2.4602052       6.6778237
2.500       3.8327430       2.3874574       6.8098102
2.500       3.8955749       2.3390591       7.0052900
2.500       3.9584067       2.3052215       7.2434285
2.500       4.0212386       2.2582102       7.4389931
2.500       4.1469023       2.1597750       7.8027946
2.500       4.2725660       2.1059846       8.3213117
