# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.750       90.477868    0.0046387706       174.06050
1.750       92.488488    0.0042528373       170.45591
1.750       94.499107    0.0038823136       165.97550
1.750       96.509726    0.0035329225       160.88577
1.750       98.520346    0.0034899344       169.06952
1.750       100.53096    0.0031260456       160.90336
1.750       102.54158    0.0029928095       163.47427
1.750       104.55220    0.0028245516       163.53825
1.750       106.56282    0.0025829748       158.34617
1.750       108.57344    0.0024217890       157.02810
1.750       110.58406    0.0023155413       158.63551
1.750       112.59468    0.0021862466       158.09678
1.750       114.60530    0.0020259990       154.49826
1.750       116.61592    0.0018198983       146.21466
1.750       118.62654    0.0017408209       147.22105
1.750       120.63716    0.0017945117       159.60991
1.750       122.64778    0.0016129618       150.75558
1.750       124.65840    0.0015194524       149.11522
1.750       126.66902    0.0014478423       149.07428
1.750       128.67964    0.0013766021       148.59635
1.750       132.70087    0.0012615132       149.34250
1.750       136.72211    0.0010485611       135.76264
1.750       140.74335   0.00082593740       116.65438
1.750       144.76459   0.00089163630       137.03927
1.750       148.78583   0.00097036672       161.91640
1.750       152.80707   0.00078550660       141.98760
1.750       156.82831   0.00073507062       143.63910
1.750       160.84954   0.00079782676       168.20479
1.750       164.87078   0.00055408457       125.79906
1.750       168.89202   0.00062481500       152.49272
1.750       172.91326   0.00041140331       107.75140
1.750       176.93450   0.00042868032       120.29328
1.750       180.95574   0.00041965040       125.97227
1.750       184.97698   0.00042515245       136.32263
1.750       188.99821   0.00023836177       81.522965
1.750       193.01945   0.00024241354       88.314164
1.750       197.04069   0.00033884526       131.32259
1.750       201.06193   0.00029126524       119.93570
1.750       205.08317   0.00022870163       99.937753
1.750       209.10441   0.00018877183       87.437351
1.750       213.12565   0.00017339730       85.039310
1.750       217.14688   0.00020611400       106.91498
1.750       221.16812   0.00023665691       129.70509
1.750       225.18936   0.00018777134       108.62835
1.750       229.21060   0.00013533111       82.560439
1.750       233.23184   0.00018479510       118.77477
1.750       237.25308   7.3108604e-05       49.462300
1.750       241.27432   9.6135730e-05       68.405082
1.750       245.29555   0.00014571178       108.95169
1.750       249.31679   0.00012336065       96.850422
1.750       253.33803   0.00015496082       127.64193
1.750       257.35927   0.00011935758       103.07177
1.750       265.40175   6.7093680e-05       63.542341
1.750       273.44422  -7.1707386e-05      -74.274616
1.750       281.48670  -4.5858821e-05      -51.816347
1.750       289.52918   0.00012973883       159.52077
1.750       297.57166   0.00012027243       160.55026
1.750       305.61413   3.8916824e-05       56.276613
1.750       313.65661   0.00010579694       165.38903
1.750       321.69909   0.00015710452       264.97715
1.750       329.74156  -1.1431917e-05      -20.763970
1.750       337.78404   0.00013771074       268.87812
1.750       345.82652   4.0599842e-05       85.068638
1.750       353.86900   9.2440601e-05       207.52029
1.750       361.91147   1.6569191e-05       39.790430
1.750       369.95395   2.1199891e-05       54.380963
1.750       377.99643  -5.2374062e-05      -143.30113
1.750       386.03891  -5.2830330e-05      -153.97379
1.750       394.08138   0.00014002914       434.15662
1.750       402.12386   7.2814048e-05       239.86394
1.750       410.16634   8.6618258e-05       302.80270
1.750       418.20881  -2.1788970e-05      -80.739584
1.750       426.25129   1.2191449e-05       47.832461
1.750       434.29377   5.3761065e-05       223.09453
1.750       442.33625  -5.5530134e-05      -243.47623
1.750       450.37872  -1.4178646e-05      -65.620359
1.750       458.42120   3.7101548e-05       181.07412
1.750       466.46368   2.2174642e-05       114.01983
1.750       474.50615   0.00010709972       579.67442
1.750       482.54863   8.1312534e-05       462.86146
1.750       490.59111  -4.4002556e-05      -263.21291
1.750       498.63359   2.1890273e-05       137.48839
1.750       506.67606  -5.9913525e-05      -394.80832
1.750       514.71854  -7.1770287e-05      -495.82039
1.500     0.062831853       760.35199    0.0095548649
1.500      0.12566371       1230.9191      0.12374549
1.500      0.18849556       473.77385      0.16074768
1.500      0.25132741       348.29540      0.28011578
1.500      0.31415927       234.82169      0.36885704
1.500      0.37699112       175.56569      0.47654427
1.500      0.43982297       133.64188      0.57603194
1.500      0.50265482       107.51722      0.69176385
1.500      0.56548668       87.531200      0.80186318
1.500      0.62831853       79.128747      0.99436116
1.500      0.69115038       71.214371       1.1911201
1.500      0.75398224       58.260506       1.2651087
1.500      0.81681409       54.439761       1.5029901
1.500      0.87964594       47.783558       1.6476784
1.500      0.94247780       44.058086       1.8685696
1.500       1.0053096       40.220715       2.0702348
1.500       1.0681415       36.709481       2.2663912
1.500       1.1309734       33.773836       2.4751856
1.500       1.1938052       33.228807       2.8640818
1.500       1.2566371       30.315149       3.0476112
1.500       1.3194689       29.323671       3.4126055
1.500       1.3823008       27.149295       3.6327579
1.500       1.4451326       24.980521       3.8193975
1.500       1.5079645       24.573667       4.2688761
1.500       1.5707963       22.580898       4.4337489
1.500       1.6336282       21.907704       4.8386786
1.500       1.6964600       21.224982       5.2498693
1.500       1.7592919       20.240062       5.5833621
1.500       1.8221237       19.756641       6.0550394
1.500       1.8849556       18.901993       6.4132951
1.500       1.9477874       18.330020       6.8621132
1.500       2.0106193       17.653365       7.2692113
1.500       2.0734512       16.444381       7.4262442
1.500       2.1362830       15.974609       7.8899970
1.500       2.1991149       15.445072       8.3215446
1.500       2.2619467       14.761137       8.6544043
1.500       2.3247786       14.358488       9.1395274
1.500       2.3876104       13.840060       9.5433012
1.500       2.4504423       13.686158       10.201998
1.500       2.5132741       12.957138       10.420749
1.500       2.5761060       12.768489       11.058620
1.500       2.6389378       12.292168       11.444220
1.500       2.7017697       12.046761       12.036092
1.500       2.7646015       11.773680       12.603179
1.500       2.8274334       11.314785       12.956679
1.500       2.8902652       11.251125       13.761929
1.500       2.9530971       11.028326       14.388418
1.500       3.0159289       10.458524       14.534630
1.500       3.0787608       10.299390       15.226834
1.500       3.1415927       9.8303352       15.441454
1.500       3.2044245       9.6162228       16.029682
1.500       3.2672564       9.2418570       16.329735
1.500       3.3300882       9.0874938       17.001279
1.500       3.3929201       8.7939538       17.401045
1.500       3.4557519       8.5771666       17.932539
1.500       3.5185838       8.4062936       18.551477
1.500       3.5814156       8.3540065       19.441476
1.500       3.6442475       8.0647189       19.773479
1.500       3.7070793       7.7026174       19.879444
1.500       3.7699112       7.6059184       20.645019
1.500       3.8327430       7.4521184       21.255881
1.500       3.8955749       7.2073754       21.585498
1.500       3.9584067       7.0054942       22.012547
1.500       4.0212386       6.8851451       22.681036
1.500       4.1469023       6.5162864       23.541918
1.500       4.2725660       6.2709049       24.778032
1.500       4.3982297       6.0386666       26.028254
1.500       4.5238934       5.8023072       27.214983
1.500       4.6495571       5.4645355       27.826480
1.500       4.7752208       5.2209532       28.800527
1.500       4.9008845       5.0303287       29.997843
1.500       5.0265482       4.8382667       31.129319
1.500       5.1522120       4.6570176       32.267053
1.500       5.2778757       4.4192409       32.915117
1.500       5.4035394       4.2122761       33.668366
1.500       5.5292031       4.1888853       35.872063
1.500       5.6548668       3.9673907       36.344806
1.500       5.7805305       3.8484904       37.658564
1.500       5.9061942       3.7213682       38.841506
1.500       6.0318579       3.5737033       39.732149
1.500       6.1575216       3.4473157       40.772669
1.500       6.2831853       3.3078718       41.567943
1.500       6.4088490       3.1959109       42.619175
1.500       6.5345127       3.0872232       43.639313
1.500       6.6601764       2.9775830       44.564735
