# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.500       7.2884950       5.3163884       104.27988
0.500       7.4141587       5.2260967       107.90295
0.500       7.5398224       5.0156458       108.91318
0.500       7.6654861       4.7964525       109.44842
0.500       7.7911498       4.6646991       111.76313
0.500       7.9168135       4.5002674       113.12532
0.500       8.0424772       4.3661725       115.06432
0.500       8.2938046       4.0550050       117.19877
0.500       8.5451320       3.9103325       123.60621
0.500       8.7964594       3.6260790       125.03489
0.500       9.0477868       3.5065299       131.57546
0.500       9.2991143       3.2172674       131.06362
0.500       9.5504417       3.0905640       136.38870
0.500       9.8017691       2.9176982       139.19513
0.500       10.053096       2.7941862       143.82194
0.500       10.304424       2.6800787       148.55558
0.500       10.555751       2.5237837       150.37992
0.500       10.807079       2.4237077       154.97992
0.500       11.058406       2.2725669       155.69137
0.500       11.309734       2.1992526       161.17679
0.500       11.561061       2.1078393       165.00641
0.500       11.812388       2.0213696       168.78317
0.500       12.063716       1.9325713       171.88940
0.500       12.315043       1.8414515       174.23619
0.500       12.566371       1.7834617       179.29313
0.500       12.817698       1.6998739       181.34979
0.500       13.069025       1.6383774       185.27372
0.500       13.320353       1.5669575       187.61807
0.500       13.571680       1.5059288       190.71091
0.500       13.823008       1.4515402       194.22583
0.500       14.074335       1.3908298       196.43909
0.500       14.325663       1.3358390       198.96126
0.500       14.576990       1.2849586       201.63362
0.500       14.828317       1.2549497       207.28705
0.500       15.079645       1.2065637       209.60124
0.500       15.330972       1.1558146       210.99274
0.500       15.582300       1.1313779       216.85657
0.500       15.833627       1.0877767       218.75160
0.500       16.084954       1.0580744       223.07246
0.500       16.587609      0.98861939       228.58660
0.500       17.090264      0.91430082       231.20951
0.500       17.592919      0.85616824       236.17997
0.500       18.095574      0.82534593       247.75552
0.500       18.598229      0.76968987       250.84230
0.500       19.100883      0.71737156       253.26476
0.500       19.603538      0.69578776       265.55252
0.500       20.106193      0.64754907       266.64441
0.500       20.608848      0.60748624       269.38154
0.500       21.111503      0.59048377       281.47230
0.500       21.614157      0.55792460       285.40443
0.500       22.116812      0.52573040       288.13827
0.500       22.619467      0.50471617       295.91337
0.500       23.122122      0.47523105       297.61727
0.500       23.624777      0.46440763       310.22211
0.500       24.127432      0.44249667       314.85714
0.500       24.630086      0.42044981       318.26012
0.500       25.132741      0.40135327       322.78745
0.500       25.635396      0.38524444       328.79616
0.500       26.138051      0.37034083       335.03599
0.500       26.640706      0.36298628       347.69436
0.500       27.143361      0.34159322       346.07510
0.500       27.646015      0.32999498       353.24435
0.500       28.148670      0.32355124       365.58383
0.500       28.651325      0.30365420       361.81260
0.500       29.153980      0.29600561       371.58977
0.500       29.656635      0.28570572       377.53290
0.500       30.159289      0.27707592       385.06351
0.500       30.661944      0.26497582       386.96847
0.500       31.164599      0.25464148       390.46674
0.500       31.667254      0.24857062       399.89987
0.500       32.169909      0.24058063       405.77044
0.500       33.175218      0.22087963       408.57077
0.500       34.180528      0.21310029       431.11249
0.500       35.185838      0.20036604       442.17895
0.500       36.191147      0.18852778       452.74397
0.500       37.196457      0.17833847       464.96473
0.500       38.201767      0.16903098       477.40494
0.500       39.207076      0.15950174       487.00012
0.500       40.212386      0.15059127       496.07755
0.500       41.217696      0.14490730       514.05745
0.500       42.223005      0.13750583       524.37116
0.500       43.228315      0.12888095       527.42887
0.500       44.233625      0.12531991       549.47499
0.500       45.238934      0.11946465       560.33373
0.500       46.244244      0.11401050       571.19993
0.500       47.249554      0.10844830       579.54363
0.500       48.254863      0.10406984       592.40458
0.500       49.260173      0.10093374       611.21560
0.500       50.265482     0.095227714       612.69337
0.500       51.270792     0.092937385       634.55722
0.500       52.276102     0.089628628       648.67415
0.500       53.281411     0.086129024       660.00458
0.500       54.286721     0.082381660       667.70039
0.500       55.292031     0.079923051       684.43141
0.500       56.297340     0.076383668       690.45345
0.500       57.302650     0.073814690       703.61839
0.500       58.307960     0.070770179       710.72908
0.500       59.313269     0.069300918       732.59649
0.500       60.318579     0.067315695       748.41055
0.500       61.323889     0.064501150       753.57551
0.500       62.329198     0.063327233       776.84682
0.500       63.334508     0.061225010       787.98931
0.500       64.339818     0.059532296       803.27151
0.500       66.350437     0.055975960       828.32958
0.500       68.361056     0.052765774       853.98228
0.500       70.371675     0.049481820       873.59391
0.500       72.382295     0.047080956       904.50833
0.500       74.392914     0.044527465       928.73742
0.500       76.403533     0.042469399       959.59219
0.500       78.414153     0.039878829       974.08312
0.500       80.424772     0.038159272       1005.6338
0.500       82.435391     0.035931134       1019.7232
0.500       84.446011     0.035227282       1074.6989
0.500       86.456630     0.033085773       1083.1945
0.500       88.467249     0.031789428       1115.0659
0.500       90.477868     0.029687684       1113.9704
0.500       92.488488     0.029317809       1175.0729
0.500       94.499107     0.028210107       1206.0300
0.500       96.509726     0.026686489       1215.2761
0.500       98.520346     0.025982512       1258.7201
0.500       100.53096     0.024550139       1263.6412
0.500       102.54158     0.023912254       1306.1434
0.500       104.55220     0.023211403       1343.9132
0.500       106.56282     0.022118767       1355.9645
0.500       108.57344     0.021489856       1393.3961
0.500       110.58406     0.021013695       1439.6280
0.500       112.59468     0.019960650       1443.4394
0.500       114.60530     0.019455026       1483.5978
0.500       116.61592     0.018727332       1504.5953
0.500       118.62654     0.017866959       1511.0070
0.500       120.63716     0.017364825       1544.4859
0.500       122.64778     0.016896138       1579.1986
0.500       124.65840     0.016478296       1617.1383
0.500       126.66902     0.015776192       1624.3650
0.500       128.67964     0.015400222       1662.3662
0.500       132.70087     0.014711072       1741.5499
0.500       136.72211     0.013917538       1801.9757
0.500       140.74335     0.013083118       1847.8435
0.500       144.76459     0.012303067       1890.9092
0.500       148.78583     0.012090325       2017.4043
0.500       152.80707     0.011291991       2041.1320
0.500       156.82831     0.010738103       2098.3174
0.500       160.84954     0.010142134       2138.2531
0.500       164.87078    0.0098646381       2239.6622
0.500       168.89202    0.0091423464       2231.2865
0.500       172.91326    0.0089043886       2332.1649
0.500       176.93450    0.0082360458       2311.1417
0.500       180.95574    0.0078479447       2355.8263
0.500       184.97698    0.0076055698       2438.6813
0.500       188.99821    0.0073880300       2526.8066
0.500       193.01945    0.0070987251       2586.1509
0.500       197.04069    0.0069002614       2674.2596
0.500       201.06193    0.0065925185       2714.6332
0.500       205.08317    0.0061327578       2679.8848
0.500       209.10441    0.0058911919       2728.7452
0.500       213.12565    0.0057845720       2836.9301
0.500       217.14688    0.0054248506       2813.9660
0.500       221.16812    0.0052110064       2856.0083
0.500       225.18936    0.0050332486       2911.8047
0.500       229.21060    0.0049512856       3020.5939
