# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.750       11.561061      0.83080536       65.037318
1.750       11.812388      0.81248470       67.841993
1.750       12.063716      0.78238165       69.587655
1.750       12.315043      0.75331532       71.277897
1.750       12.566371      0.71905676       72.287470
1.750       12.817698      0.69938382       74.613248
1.750       13.069025      0.67703190       76.561248
1.750       13.320353      0.65410092       78.318111
1.750       13.571680      0.63661245       80.620641
1.750       13.823008      0.61099810       81.755648
1.750       14.074335      0.59980172       84.715255
1.750       14.325663      0.57499552       85.640435
1.750       14.576990      0.56416890       88.528471
1.750       14.828317      0.54904549       90.688915
1.750       15.079645      0.52836705       91.786607
1.750       15.330972      0.52434226       95.718129
1.750       15.582300      0.50578635       96.946472
1.750       15.833627      0.48738291       98.012572
1.750       16.084954      0.47639813       100.43841
1.750       16.587609      0.45200611       104.51195
1.750       17.090264      0.42846871       108.35169
1.750       17.592919      0.41046621       113.22996
1.750       18.095574      0.38733297       116.27110
1.750       18.598229      0.37511240       122.24931
1.750       19.100883      0.36183536       127.74433
1.750       19.603538      0.34405725       131.31198
1.750       20.106193      0.32632725       134.37335
1.750       20.608848      0.31480228       139.59481
1.750       21.111503      0.30351780       144.68112
1.750       21.614157      0.29649396       151.67048
1.750       22.116812      0.27755853       152.12214
1.750       22.619467      0.26945852       157.98261
1.750       23.122122      0.26111615       163.52609
1.750       23.624777      0.25528264       170.52760
1.750       24.127432      0.24353812       173.28879
1.750       24.630086      0.23597336       178.62039
1.750       25.132741      0.22986819       184.87097
1.750       25.635396      0.22028894       188.01091
1.750       26.138051      0.21571294       195.14887
1.750       26.640706      0.20558244       196.92165
1.750       27.143361      0.19757560       200.16789
1.750       27.646015      0.19840520       212.38358
1.750       28.148670      0.18953245       214.15463
1.750       28.651325      0.18610532       221.74977
1.750       29.153980      0.18049700       226.58637
1.750       29.656635      0.17439207       230.44250
1.750       30.159289      0.16644002       231.30836
1.750       30.661944      0.16570712       241.99729
1.750       31.164599      0.16001469       245.36621
1.750       31.667254      0.15690079       252.42165
1.750       32.169909      0.15156347       255.63145
1.750       33.175218      0.14767664       273.16398
1.750       34.180528      0.13989399       283.01250
1.750       35.185838      0.13409172       295.92109
1.750       36.191147      0.12491239       299.97345
1.750       37.196457      0.12144338       316.62765
1.750       38.201767      0.11632287       328.53808
1.750       39.207076      0.11104935       339.06243
1.750       40.212386      0.10630241       350.18125
1.750       41.217696      0.10140500       359.73339
1.750       42.223005     0.096991812       369.87311
1.750       43.228315     0.096162289       393.53192
1.750       44.233625     0.091818911       402.58722
1.750       45.238934     0.089089178       417.86145
1.750       46.244244     0.084278897       422.24270
1.750       47.249554     0.081697328       436.58744
1.750       48.254863     0.076933899       437.93663
1.750       49.260173     0.076909044       465.73134
1.750       50.265482     0.074485625       479.23915
1.750       51.270792     0.071987789       491.51772
1.750       52.276102     0.070872744       512.93117
1.750       53.281411     0.067754728       519.20280
1.750       54.286721     0.064739235       524.70917
1.750       55.292031     0.063497203       543.76653
1.750       56.297340     0.062132524       561.63335
1.750       57.302650     0.059293445       565.19858
1.750       58.307960     0.059162351       594.15426
1.750       59.313269     0.057433653       607.14481
1.750       60.318579     0.056166991       624.46014
1.750       61.323889     0.054606262       637.97222
1.750       62.329198     0.051967264       637.49199
1.750       63.334508     0.051432686       661.95835
1.750       64.339818     0.049561554       668.73592
1.750       66.350437     0.048322775       715.07811
1.750       68.361056     0.045599085       737.99374
1.750       70.371675     0.041340525       729.86061
1.750       72.382295     0.040963869       786.98828
1.750       74.392914     0.039134200       816.24668
1.750       76.403533     0.038203221       863.19829
1.750       78.414153     0.035882531       876.46927
1.750       80.424772     0.034415016       906.95919
1.750       82.435391     0.033649891       954.98165
1.750       84.446011     0.032539791       992.71008
1.750       86.456630     0.029943454       980.31820
1.750       88.467249     0.029236824       1025.5292
1.750       90.477868     0.029916922       1122.5721
1.750       92.488488     0.029517093       1183.0603
1.750       94.499107     0.027506504       1175.9498
1.750       96.509726     0.024285956       1105.9582
1.750       98.520346     0.025086357       1215.3060
1.750       100.53096     0.024511396       1261.6470
1.750       102.54158     0.023497113       1283.4674
1.750       104.55220     0.022581809       1307.4605
1.750       106.56282     0.021901245       1342.6296
1.750       108.57344     0.021749797       1410.2506
1.750       110.58406     0.022433799       1536.9180
1.750       112.59468     0.020416317       1476.3906
1.750       114.60530     0.020461050       1560.3150
1.750       116.61592     0.019743125       1586.2063
1.750       118.62654     0.019465541       1646.1989
1.750       120.63716     0.018902151       1681.2209
1.750       122.64778     0.017971335       1679.6919
1.750       124.65840     0.017782595       1745.1389
1.750       126.66902     0.016952609       1745.4925
1.750       128.67964     0.017091679       1844.9494
1.750       132.70087     0.015587503       1845.3050
1.750       136.72211     0.015480772       2004.3758
1.750       140.74335     0.014540838       2053.7300
1.750       144.76459     0.015212962       2338.1430
1.750       148.78583     0.014537985       2425.8234
1.750       152.80707     0.013840580       2501.8132
1.750       156.82831     0.012754725       2492.3826
1.750       160.84954     0.013023143       2745.6525
1.750       164.87078     0.011570980       2627.0692
1.750       168.89202     0.011508990       2808.8909
1.750       172.91326     0.011270799       2951.9559
1.750       176.93450     0.011521555       3233.0983
1.750       180.95574     0.010070031       3022.8606
1.750       184.97698     0.010507236       3369.0833
1.750       188.99821     0.011253109       3848.7162
1.750       193.01945     0.010101712       3680.1750
1.750       197.04069    0.0097200935       3767.1114
1.750       201.06193    0.0090733580       3736.1805
1.750       205.08317    0.0092124764       4025.6564
1.750       209.10441    0.0090185309       4177.2995
1.750       213.12565    0.0089924021       4410.1475
1.750       217.14688    0.0085536025       4436.9050
1.750       221.16812    0.0085561769       4689.4036
1.750       225.18936    0.0084333277       4878.7981
1.750       229.21060    0.0079824079       4869.7680
1.750       233.23184    0.0078531667       5047.5262
1.750       237.25308    0.0075009175       5074.8149
1.750       241.27432    0.0079294532       5642.1779
1.750       245.29555    0.0069882427       5225.2524
1.750       249.31679    0.0070430639       5529.5079
1.750       253.33803    0.0075354815       6207.0100
1.750       257.35927    0.0071097036       6139.6160
1.750       265.40175    0.0070201786       6648.5931
1.750       273.44422    0.0065833920       6819.0872
1.750       281.48670    0.0053683715       6065.7774
1.750       289.52918    0.0054469091       6697.2637
1.750       297.57166    0.0054317437       7250.7714
1.750       305.61413    0.0049485905       7156.0288
1.750       313.65661    0.0057594642       9003.5893
1.750       321.69909    0.0045710572       7709.6810
1.750       329.74156    0.0050002848       9082.0959
1.750       337.78404    0.0056075389       10948.634
1.750       345.82652    0.0051044677       10695.365
1.750       353.86900    0.0044277061       9939.7757
1.750       361.91147    0.0038491459       9243.6116
1.750       369.95395    0.0035347380       9067.1437
1.750       377.99643    0.0030517198       8349.8372
1.750       386.03891    0.0046484514       13547.894
1.750       394.08138    0.0034742011       10771.668
1.750       402.12386    0.0032626933       10747.960
1.750       410.16634    0.0035495817       12408.734
1.750       418.20881    0.0027453958       10173.134
